Date,1Y,2Y,3Y,5Y,7Y,10Y,15Y,20Y,30Y
2023-08-17,5.2657,4.9046,4.6502,4.3657,4.2685,4.2909,4.4407,4.5286,4.4051
2023-08-18,5.245,4.8824,4.623,4.3269,4.2225,4.2457,4.4119,4.5117,4.3706
2023-08-21,5.2813,4.9367,4.6884,4.4028,4.3025,4.3293,4.5008,4.5983,4.4209
2023-08-22,5.3399,4.9838,4.6938,4.4312,4.3662,4.3776,4.4491,4.5037,4.5281
2023-08-23,5.2639,4.8977,4.6294,4.3095,4.1817,4.179,4.3249,4.4154,4.2475
2023-08-24,5.3023,4.9365,4.6673,4.3441,4.2139,4.2109,4.3602,4.45,4.258
2023-08-25,5.3386,4.9782,4.7105,4.3835,4.2445,4.2262,4.358,4.4442,4.2696
2023-08-28,5.3305,4.9525,4.6733,4.3359,4.1972,4.1885,4.3386,4.4339,4.252
2023-08-29,5.2607,4.8466,4.5528,4.2195,4.0998,4.1142,4.2716,4.3636,4.2245
2023-08-30,5.2693,4.8492,4.5555,4.2293,4.1157,4.131,4.2771,4.3609,4.2359
2023-08-31,5.263,4.8177,4.5158,4.1928,4.086,4.1027,4.2394,4.3213,4.2277
2023-09-01,5.2568,4.8299,4.5446,4.2486,4.1617,4.1972,4.3446,4.4221,4.3022
2023-09-05,5.3039,4.9105,4.6346,4.3296,4.2294,4.2605,4.4255,4.5133,4.3571
2023-09-06,5.3855,4.9752,4.6647,4.4015,4.3333,4.3343,4.3936,4.4468,4.4899
2023-09-07,5.2999,4.9136,4.6412,4.3367,4.2327,4.2561,4.4113,4.495,4.3404
2023-09-08,5.3087,4.9308,4.6602,4.3487,4.233,4.2409,4.3838,4.4663,4.3151
2023-09-11,5.3088,4.9286,4.6604,4.3589,4.2529,4.2692,4.4144,4.4987,4.369
2023-09-12,5.3195,4.9494,4.6802,4.363,4.2401,4.2438,4.3948,4.4866,4.323
2023-09-13,5.3078,4.9271,4.6543,4.3397,4.2225,4.2304,4.3775,4.467,4.3316
2023-09-14,5.3114,4.9521,4.6886,4.375,4.2528,4.2598,4.4244,4.53,4.3679
2023-09-15,5.3603,4.9746,4.6732,4.4136,4.3485,4.3561,4.4275,4.4921,4.5533
2023-09-18,5.3762,4.9993,4.6937,4.4197,4.346,4.3467,4.4117,4.4718,4.5258
2023-09-19,5.4036,5.0323,4.7507,4.4815,4.3889,4.3729,4.4379,4.5097,4.6056
2023-09-20,5.4276,5.0568,4.7678,4.4822,4.3792,4.353,4.4082,4.4749,4.5662
2023-09-21,5.4012,5.068,4.7984,4.565,4.5095,4.5216,4.5908,4.6488,4.6943
2023-09-22,5.3878,5.0413,4.7646,4.5246,4.4657,4.4756,4.5457,4.6077,4.6647
2023-09-25,5.3959,5.0434,4.7805,4.5777,4.5494,4.5921,4.6922,4.7639,4.808
2023-09-26,5.396,5.0499,4.7868,4.583,4.5587,4.61,4.7216,4.7996,4.8445
2023-09-27,5.4322,5.1023,4.8442,4.6448,4.6218,4.6716,4.7756,4.8428,4.8655
2023-09-28,5.3923,5.0281,4.7741,4.5951,4.5875,4.6518,4.7662,4.8341,4.8454
2023-09-29,5.3864,5.0105,4.7506,4.574,4.5769,4.657,4.7872,4.8586,4.8565
2023-10-02,5.4113,5.0703,4.8321,4.6738,4.6795,4.7548,4.8717,4.9311,4.9144
2023-10-03,5.4207,5.1131,4.8992,4.766,4.7868,4.8778,5.0103,5.0772,5.0628
2023-10-04,5.3636,5.0089,4.7957,4.6805,4.7082,4.8003,4.9312,4.9988,4.9928
2023-10-05,5.3316,4.9907,4.7732,4.6485,4.6824,4.7919,4.9453,5.022,5.0064
2023-10-06,5.3407,5.0375,4.8503,4.6977,4.7072,4.8328,5.043,5.1207,4.9187
2023-10-10,5.2795,4.9324,4.728,4.5748,4.5942,4.7277,4.9348,5.0121,4.8516
2023-10-11,5.2858,4.9486,4.735,4.5444,4.5281,4.6283,4.8183,4.8937,4.7151
2023-10-12,5.3469,5.0176,4.7979,4.6519,4.6745,4.7789,4.9291,4.9995,4.9642
2023-10-13,5.3298,5.0009,4.7706,4.6003,4.6083,4.7026,4.8472,4.9163,4.8802
2023-10-16,5.3465,5.0402,4.8259,4.666,4.6832,4.7934,4.953,5.0199,4.9507
2023-10-17,5.4044,5.1505,4.9619,4.8095,4.8154,4.9044,5.034,5.0806,4.9941
2023-10-18,5.3813,5.1524,5.0041,4.8709,4.8653,4.9545,5.1201,5.179,4.9756
2023-10-19,5.3374,5.112,4.981,4.8946,4.9308,5.0584,5.2391,5.2909,5.0883
2023-10-20,5.2999,5.0339,4.8915,4.8154,4.8684,5.01,5.197,5.2613,5.1284
2023-10-23,5.3024,5.0074,4.8507,4.7603,4.8026,4.9284,5.0989,5.1639,5.0683
2023-10-24,5.322,5.035,4.8739,4.7662,4.7942,4.9077,5.0654,5.1148,4.9762
2023-10-25,5.3428,5.0864,4.9458,4.8625,4.904,5.0289,5.1958,5.2482,5.107
2023-10-26,5.3071,5.0098,4.8538,4.7675,4.8129,4.9397,5.1046,5.1603,5.0463
2023-10-27,5.2902,4.9683,4.8059,4.7264,4.7839,4.9263,5.1096,5.1785,5.0823
2023-10-30,5.3009,4.9932,4.8378,4.7626,4.8197,4.9585,5.1325,5.1906,5.0756
2023-10-31,5.3243,5.0209,4.8618,4.7747,4.8231,4.9559,5.1273,5.1837,5.06
2023-11-01,5.2597,4.9001,4.7223,4.6359,4.6944,4.8395,5.0277,5.1036,5.0246
2023-11-02,5.2695,4.936,4.7443,4.6028,4.6162,4.7242,4.8915,4.9589,4.8564
2023-11-03,5.1703,4.7841,4.579,4.4527,4.4908,4.627,4.8209,4.9053,4.8313
2023-11-06,5.2211,4.8843,4.6941,4.5622,4.588,4.714,4.903,4.9818,4.8822
2023-11-07,5.2148,4.8552,4.6497,4.4976,4.5092,4.62,4.7975,4.8784,4.8039
2023-11-08,5.2506,4.8664,4.6305,4.4782,4.4853,4.5622,4.6868,4.7582,4.7685
2023-11-09,5.3094,4.9643,4.7438,4.6095,4.6266,4.7111,4.8372,4.9035,4.8977
2023-11-10,5.3092,4.9865,4.7669,4.6163,4.6201,4.6916,4.8059,4.8668,4.8591
2023-11-13,5.3099,4.9685,4.7555,4.624,4.6347,4.7074,4.8208,4.8838,4.8879
2023-11-14,5.1498,4.7562,4.5359,4.3769,4.3899,4.503,4.6826,4.7667,4.7044
2023-11-15,5.1952,4.8541,4.647,4.4763,4.4744,4.5811,4.7651,4.8413,4.7106
2023-11-16,5.153,4.7789,4.5585,4.387,4.3938,4.5124,4.7078,4.7921,4.6821
2023-11-17,5.1754,4.8263,4.6043,4.4037,4.3832,4.4831,4.6805,4.7675,4.613
2023-11-20,5.1836,4.8276,4.6001,4.3914,4.3652,4.4593,4.6515,4.7365,4.5829
2023-11-21,5.1675,4.8011,4.5708,4.3675,4.351,4.458,4.6608,4.7468,4.5857
2023-11-22,5.1949,4.8246,4.5935,4.3898,4.3703,4.4672,4.6497,4.7222,4.5632
2023-11-24,5.2256,4.8741,4.6292,4.4474,4.4547,4.5519,4.6969,4.7591,4.6993
2023-11-27,5.1793,4.8031,4.5678,4.3605,4.3419,4.4438,4.6337,4.7067,4.5303
2023-11-28,5.1196,4.6962,4.4521,4.2693,4.2822,4.4127,4.6155,4.6937,4.5559
2023-11-29,5.0567,4.6052,4.3624,4.1992,4.2215,4.3452,4.5244,4.5955,4.4984
2023-11-30,5.0849,4.6761,4.4468,4.2849,4.3065,4.4365,4.6284,4.7004,4.5727
2023-12-01,4.976,4.5101,4.2709,4.1245,4.1581,4.2886,4.4732,4.5533,4.4852
2023-12-04,5.0186,4.5928,4.363,4.2077,4.2282,4.3451,4.5158,4.5844,4.4944
2023-12-05,4.9816,4.5282,4.2866,4.121,4.133,4.2365,4.3907,4.4539,4.376
2023-12-06,4.9915,4.547,4.293,4.0923,4.0789,4.1636,4.309,4.3692,4.2808
2023-12-07,4.9691,4.5264,4.2779,4.0898,4.0866,4.181,4.3331,4.3943,4.3021
2023-12-08,5.0356,4.6496,4.4145,4.2105,4.1853,4.2619,4.4069,4.4628,4.3394
2023-12-11,5.0407,4.6513,4.4161,4.2147,4.1922,4.2709,4.4175,4.4758,4.3612
2023-12-12,5.042,4.6556,4.4122,4.1891,4.1528,4.2279,4.3871,4.4542,4.3218
2023-12-13,4.8854,4.4151,4.16,3.9774,3.9824,4.0861,4.2527,4.332,4.2808
2023-12-14,4.8174,4.3201,4.0618,3.8802,3.8765,3.9582,4.0967,4.1701,4.1532
2023-12-15,4.8534,4.3754,4.1052,3.8889,3.8647,3.9365,4.0739,4.1428,4.0985
2023-12-18,4.8569,4.3846,4.1231,3.9206,3.9032,3.9777,4.1153,4.1867,4.155
2023-12-19,4.841,4.3684,4.1107,3.9142,3.8979,3.9694,4.1014,4.1717,4.1489
2023-12-20,4.7885,4.2875,4.0283,3.8417,3.8295,3.8995,4.0315,4.1126,4.1317
2023-12-21,4.768,4.2784,4.0294,3.8568,3.8526,3.929,4.0659,4.1495,4.1713
2023-12-22,4.7549,4.2495,4.0083,3.855,3.86,3.9402,4.0789,4.1676,4.2083
2023-12-26,4.7529,4.2717,4.0297,3.8626,3.8574,3.9299,4.0651,4.1546,4.1999
2023-12-27,4.7177,4.2093,3.9575,3.7705,3.7466,3.8044,3.9397,4.0463,4.1726
2023-12-28,4.7477,4.2438,3.9976,3.8194,3.7973,3.8502,3.9745,4.074,4.1936
2023-12-29,4.7094,4.2132,3.9768,3.8263,3.8304,3.9084,4.0465,4.1383,4.191
2024-01-02,4.745,4.2893,4.0603,3.9016,3.8957,3.9637,4.0937,4.1832,4.2388
2024-01-03,4.7474,4.2743,4.0357,3.8694,3.8623,3.9315,4.0641,4.1542,4.2064
2024-01-04,4.7691,4.3302,4.1018,3.9402,3.9372,4.0139,4.154,4.2434,4.2787
2024-01-05,4.7635,4.3435,4.1292,3.9853,3.9915,4.0752,4.2204,4.3124,4.3508
2024-01-08,4.7467,4.2999,4.0787,3.9364,3.9467,4.0344,4.1832,4.2776,4.3197
2024-01-09,4.7547,4.3056,4.0847,3.9421,3.9502,4.0346,4.1815,4.2787,4.3337
2024-01-10,4.7475,4.3077,4.0915,3.9543,3.9664,4.0554,4.2071,4.3064,4.3608
2024-01-11,4.6879,4.2077,3.9954,3.881,3.9068,4.0058,4.1695,4.2835,4.3733
2024-01-12,4.5736,4.0813,3.8935,3.8194,3.8662,3.9817,4.1617,4.2892,4.4041
2024-01-16,4.6355,4.1697,3.9876,3.9206,3.9753,4.0998,4.2843,4.4057,4.4929
2024-01-17,4.7248,4.2806,4.0861,3.9885,4.0224,4.1272,4.2928,4.4037,4.4824
2024-01-18,4.7192,4.2858,4.0972,4.009,4.0517,4.1682,4.3479,4.467,4.5502
2024-01-19,4.7544,4.3373,4.1419,4.0355,4.0681,4.1771,4.3483,4.4577,4.5182
2024-01-22,4.7478,4.3148,4.1069,3.9872,4.0156,4.1256,4.3034,4.4195,4.4887
2024-01-23,4.7403,4.3103,4.1141,4.0139,4.0529,4.1701,4.3525,4.4716,4.547
2024-01-24,4.7503,4.3409,4.1492,4.0502,4.0909,4.2114,4.3955,4.5106,4.5688
2024-01-25,4.708,4.2713,4.0811,3.9958,4.0447,4.17,4.3571,4.4759,4.5456
2024-01-26,4.7248,4.3073,4.1184,4.0255,4.0671,4.1847,4.3636,4.4771,4.5411
2024-01-29,4.695,4.2532,4.051,3.9452,3.9813,4.0963,4.2781,4.3982,4.4779
2024-01-30,4.7317,4.3043,4.0958,3.9685,3.9878,4.0862,4.2528,4.3657,4.4418
2024-01-31,4.6771,4.2146,4.0006,3.879,3.9037,4.0073,4.1826,4.3069,4.4098
2024-02-01,4.6226,4.14,3.9219,3.7747,3.7772,3.8695,4.0477,4.1804,4.3338
2024-02-02,4.7691,4.3153,4.0982,3.9604,3.9672,4.0471,4.1933,4.2997,4.3888
2024-02-05,4.8214,4.4146,4.2165,4.0913,4.102,4.1836,4.3276,4.4284,4.5034
2024-02-06,4.7717,4.3405,4.1346,4.007,4.0188,4.1035,4.255,4.3652,4.4597
2024-02-07,4.7788,4.3561,4.1516,4.0235,4.0353,4.121,4.2739,4.3841,4.4758
2024-02-08,4.7948,4.3974,4.2061,4.0898,4.1062,4.1931,4.3416,4.444,4.5179
2024-02-09,4.8097,4.4173,4.2276,4.1103,4.1235,4.2056,4.3485,4.4484,4.5236
2024-02-12,4.8101,4.411,4.2169,4.0971,4.1123,4.1993,4.3483,4.4501,4.5205
2024-02-13,4.9432,4.5936,4.4053,4.2681,4.2665,4.3372,4.467,4.55,4.5821
2024-02-14,4.8912,4.5266,4.3391,4.2129,4.2202,4.2993,4.4391,4.5327,4.5874
2024-02-15,4.8839,4.5078,4.3138,4.1833,4.1911,4.2726,4.4132,4.5025,4.541
2024-02-16,4.9286,4.5865,4.395,4.2496,4.2466,4.3226,4.4597,4.5397,4.543
2024-02-20,4.8951,4.5377,4.3462,4.2121,4.2193,4.3043,4.4492,4.5353,4.5519
2024-02-21,4.9294,4.5834,4.3953,4.2608,4.2666,4.3508,4.496,4.5821,4.5966
2024-02-22,4.9618,4.6332,4.4433,4.2905,4.2794,4.3483,4.4818,4.5615,4.5653
2024-02-23,4.9476,4.6166,4.4142,4.2358,4.2099,4.2726,4.4066,4.4795,4.4416
2024-02-26,4.977,4.6478,4.445,4.2627,4.2327,4.2911,4.4239,4.5003,4.4741
2024-02-27,4.9779,4.6559,4.457,4.2798,4.2547,4.321,4.4642,4.5442,4.5096
2024-02-28,4.9467,4.6006,4.3981,4.2316,4.2163,4.286,4.4228,4.5008,4.4879
2024-02-29,4.9458,4.5957,4.3901,4.2187,4.1995,4.2644,4.3957,4.4708,4.457
2024-03-01,4.8768,4.4906,4.2821,4.1298,4.1276,4.204,4.34,4.4203,4.4303
2024-03-04,4.927,4.5585,4.3461,4.1749,4.1609,4.2331,4.3718,4.45,4.4369
2024-03-05,4.892,4.498,4.2752,4.0965,4.0771,4.1408,4.272,4.3546,4.3724
2024-03-06,4.9042,4.5143,4.2833,4.0826,4.0473,4.1003,4.2306,4.3188,4.3469
2024-03-07,4.8736,4.4631,4.2315,4.044,4.0206,4.083,4.2209,4.3171,4.3684
2024-03-08,4.8593,4.4433,4.2109,4.0285,4.0127,4.0856,4.234,4.333,4.3763
2024-03-11,4.8898,4.4783,4.2429,4.0489,4.023,4.0861,4.2282,4.3275,4.3788
2024-03-12,4.9375,4.5474,4.3174,4.1202,4.0893,4.149,4.2892,4.3849,4.422
2024-03-13,4.9468,4.5717,4.3474,4.1518,4.1199,4.1791,4.32,4.4154,4.4475
2024-03-14,4.9845,4.6389,4.4322,4.2534,4.2276,4.2884,4.4247,4.5128,4.5297
2024-03-15,4.9918,4.6734,4.4727,4.2848,4.2475,4.2994,4.4324,4.5152,4.5033
2024-03-18,5.0015,4.6868,4.4907,4.3103,4.2766,4.3287,4.4582,4.5396,4.5361
2024-03-19,4.9907,4.6398,4.4356,4.264,4.2397,4.295,4.4202,4.5051,4.5392
2024-03-20,4.9408,4.5632,4.3629,4.2159,4.2089,4.2752,4.4077,4.5038,4.5758
2024-03-21,4.9519,4.5812,4.3778,4.2214,4.2094,4.2739,4.4071,4.5018,4.564
2024-03-22,4.9236,4.5358,4.326,4.1654,4.1506,4.2114,4.3423,4.4406,4.5203
2024-03-25,4.9358,4.5594,4.3538,4.1959,4.1827,4.2456,4.3782,4.4754,4.5473
2024-03-26,4.9469,4.5679,4.3565,4.1884,4.1697,4.2298,4.3614,4.4566,4.5204
2024-03-27,4.9214,4.5435,4.3273,4.1496,4.1264,4.1859,4.3193,4.4133,4.4651
2024-03-28,4.9541,4.5967,4.3763,4.1738,4.1323,4.1817,4.3157,4.4086,4.4369
2024-04-01,4.9981,4.6791,4.4779,4.2898,4.2529,4.3067,4.4458,4.5368,4.5426
2024-04-02,4.971,4.6629,4.4734,4.3057,4.2835,4.3497,4.4931,4.5789,4.5667
2024-04-03,4.9553,4.6372,4.449,4.2923,4.2779,4.3468,4.4872,4.5748,4.5874
2024-04-04,4.9357,4.61,4.4168,4.2542,4.2367,4.3031,4.4426,4.5313,4.5486
2024-04-05,4.9903,4.6941,4.5073,4.3357,4.3086,4.3725,4.52,4.6102,4.5963
2024-04-08,5.0124,4.7389,4.5593,4.3827,4.3446,4.3965,4.5362,4.6212,4.5834
2024-04-09,4.9842,4.6954,4.5092,4.3294,4.2906,4.3388,4.471,4.5566,4.5492
2024-04-10,5.1382,4.9166,4.7539,4.5634,4.4949,4.5118,4.6317,4.7121,4.6346
2024-04-11,5.1075,4.8957,4.7405,4.5588,4.495,4.5196,4.6574,4.7451,4.6075
2024-04-12,5.0671,4.8364,4.6732,4.4923,4.4362,4.4681,4.602,4.6901,4.622
2024-04-15,5.0929,4.8905,4.7469,4.5896,4.5469,4.5928,4.7423,4.8296,4.7025
2024-04-16,5.1172,4.9212,4.7843,4.6367,4.5962,4.6341,4.7625,4.844,4.77
2024-04-17,5.088,4.883,4.7343,4.5643,4.5106,4.5481,4.7014,4.7986,4.6671
2024-04-18,5.1145,4.9226,4.7834,4.6254,4.5756,4.6063,4.7341,4.8174,4.7416
2024-04-19,5.1066,4.9088,4.7669,4.6067,4.5555,4.5837,4.7081,4.7918,4.725
2024-04-22,5.1048,4.9038,4.7612,4.603,4.5548,4.5868,4.7141,4.7983,4.7305
2024-04-23,5.0781,4.8669,4.7213,4.5679,4.5299,4.5763,4.7178,4.8059,4.7329
2024-04-24,5.0906,4.8855,4.7453,4.6012,4.5702,4.6239,4.7701,4.8572,4.7742
2024-04-25,5.1324,4.9418,4.8084,4.6654,4.6289,4.6726,4.8084,4.8923,4.8114
2024-04-26,5.1428,4.9398,4.7973,4.6422,4.5982,4.6354,4.7677,4.8537,4.7847
2024-04-29,5.1251,4.9173,4.7685,4.6026,4.5528,4.5893,4.7289,4.8217,4.7578
2024-04-30,5.1711,4.9808,4.8383,4.6704,4.6136,4.6411,4.7727,4.8603,4.7855
2024-05-01,5.1281,4.9068,4.7531,4.5882,4.5427,4.5828,4.7204,4.8085,4.7389
2024-05-02,5.0898,4.8388,4.6751,4.5177,4.4895,4.5484,4.694,4.7845,4.7603
2024-05-03,5.0364,4.7564,4.5833,4.43,4.4114,4.4777,4.6229,4.7157,4.7265
2024-05-06,5.0443,4.7774,4.6023,4.4312,4.3971,4.4546,4.6045,4.6993,4.676
2024-05-07,5.0487,4.7782,4.5984,4.4177,4.3758,4.4259,4.5711,4.6654,4.6421
2024-05-08,5.0509,4.7879,4.6149,4.4446,4.4084,4.4607,4.603,4.695,4.6785
2024-05-09,5.042,4.7575,4.5776,4.4097,4.3786,4.4321,4.5676,4.6584,4.6733
2024-05-10,5.0684,4.8053,4.6311,4.4578,4.4199,4.4721,4.6163,4.7081,4.6809
2024-05-13,5.0673,4.7978,4.62,4.4436,4.4045,4.4557,4.5982,4.6894,4.6663
2024-05-14,5.0534,4.7557,4.5704,4.4013,4.3724,4.4278,4.5618,4.6494,4.6607
2024-05-15,5.0036,4.6687,4.4688,4.297,4.2735,4.335,4.4723,4.5634,4.5907
2024-05-16,5.0387,4.7261,4.5194,4.3417,4.3149,4.3621,4.4742,4.5573,4.6167
2024-05-17,5.0426,4.7531,4.5639,4.3781,4.3366,4.3869,4.5278,4.6182,4.6011
2024-05-20,5.0544,4.7684,4.581,4.3961,4.3546,4.4045,4.545,4.6343,4.612
2024-05-21,5.0495,4.7575,4.5642,4.3707,4.3253,4.3761,4.5231,4.6153,4.5797
2024-05-22,5.0777,4.7999,4.6082,4.4022,4.3416,4.3787,4.5229,4.6155,4.5485
2024-05-23,5.1163,4.8544,4.6539,4.4604,4.4187,4.4523,4.5492,4.6187,4.6523
2024-05-24,5.1344,4.8694,4.6571,4.4616,4.421,4.4503,4.5387,4.606,4.6514
2024-05-28,5.1307,4.8855,4.7108,4.5154,4.4539,4.4889,4.6378,4.7321,4.6325
2024-05-29,5.1569,4.9104,4.7272,4.5816,4.5659,4.6085,4.7008,4.768,4.8165
2024-05-30,5.1247,4.8666,4.6768,4.5207,4.5017,4.5461,4.6445,4.7166,4.7685
2024-05-31,5.111,4.8233,4.6246,4.4702,4.4544,4.5013,4.6025,4.6776,4.7365
2024-06-03,5.0564,4.7632,4.5675,4.3689,4.3203,4.3697,4.5184,4.6107,4.5643
2024-06-04,5.0266,4.7126,4.5044,4.2948,4.2441,4.2951,4.447,4.5407,4.4947
2024-06-05,5.0051,4.6713,4.4583,4.2548,4.2107,4.2623,4.404,4.4955,4.49
2024-06-06,4.9945,4.6585,4.4434,4.2372,4.1927,4.2458,4.3907,4.4829,4.4706
2024-06-07,5.0907,4.803,4.6061,4.398,4.34,4.3822,4.5298,4.6189,4.5357
2024-06-10,5.1024,4.8077,4.5962,4.4249,4.4048,4.4532,4.5577,4.6312,4.6757
2024-06-11,5.0688,4.7554,4.5504,4.3492,4.3051,4.361,4.5108,4.5974,4.5397
2024-06-12,5.0292,4.6871,4.4693,4.2636,4.2233,4.2843,4.4385,4.533,4.5107
2024-06-13,4.9853,4.6207,4.3925,4.1831,4.1466,4.2137,4.3723,4.4667,4.442
2024-06-14,4.985,4.6234,4.3921,4.1717,4.1258,4.185,4.3381,4.4267,4.3805
2024-06-17,5.0199,4.6868,4.4658,4.243,4.1875,4.238,4.3918,4.4843,4.4266
2024-06-18,4.9968,4.6269,4.3962,4.182,4.1383,4.1923,4.3338,4.4234,4.4186
2024-06-20,5.0102,4.6434,4.4156,4.2068,4.1674,4.2256,4.3695,4.4575,4.4439
2024-06-21,5.0048,4.6436,4.4184,4.2105,4.1698,4.2259,4.3682,4.457,4.4487
2024-06-24,5.0054,4.6474,4.4235,4.2145,4.1705,4.2204,4.3544,4.4392,4.4324
2024-06-25,5.0046,4.6412,4.414,4.2016,4.1559,4.2047,4.3384,4.4238,4.4197
2024-06-26,5.0429,4.7001,4.4838,4.281,4.2402,4.2946,4.4332,4.5158,4.4884
2024-06-27,5.0245,4.6706,4.4501,4.2471,4.2086,4.2655,4.4068,4.4935,4.4805
2024-06-28,5.028,4.6791,4.4687,4.2873,4.2649,4.3358,4.4859,4.5763,4.5714
2024-07-01,5.0464,4.7279,4.5392,4.3877,4.3861,4.4777,4.6412,4.7257,4.6813
2024-07-02,5.0209,4.6944,4.4989,4.338,4.3316,4.4217,4.5895,4.6808,4.6473
2024-07-03,5.0086,4.6581,4.4491,4.2753,4.2628,4.3471,4.5109,4.6042,4.5864
2024-07-05,4.933,4.5553,4.3387,4.1716,4.1716,4.2704,4.4471,4.5477,4.5407
2024-07-08,4.9399,4.5692,4.3516,4.1759,4.1683,4.2613,4.436,4.5365,4.5267
2024-07-09,4.9489,4.5725,4.357,4.1918,4.1931,4.2932,4.4703,4.5699,4.5594
2024-07-10,4.9485,4.5694,4.3524,4.1841,4.1818,4.2764,4.4478,4.5468,4.5447
2024-07-11,4.8497,4.4492,4.2317,4.078,4.0882,4.1918,4.3694,4.4763,4.5003
2024-07-12,4.8161,4.3967,4.1846,4.0523,4.0754,4.1843,4.3588,4.4638,4.4968
2024-07-15,4.7999,4.3949,4.1946,4.0799,4.1151,4.2359,4.421,4.53,4.5615
2024-07-16,4.7866,4.3748,4.1655,4.0346,4.0578,4.1666,4.3414,4.4468,4.4805
2024-07-17,4.7893,4.3704,4.1562,4.0201,4.0417,4.151,4.3289,4.4374,4.475
2024-07-18,4.8071,4.407,4.1976,4.0624,4.0858,4.2003,4.3842,4.4917,4.5136
2024-07-19,4.8113,4.4386,4.2403,4.1094,4.1309,4.242,4.4219,4.5268,4.5453
2024-07-22,4.8194,4.4494,4.2519,4.1214,4.1441,4.258,4.4426,4.551,4.572
2024-07-23,4.7909,4.4133,4.2194,4.1002,4.1288,4.2446,4.4301,4.5444,4.5894
2024-07-24,4.7667,4.3851,4.1999,4.1041,4.1519,4.2867,4.4891,4.6105,4.6569
2024-07-25,4.7823,4.4101,4.2203,4.1076,4.1415,4.2636,4.456,4.5736,4.6188
2024-07-26,4.7449,4.3473,4.1482,4.0328,4.0692,4.1957,4.3948,4.5184,4.5738
2024-07-29,4.74,4.3409,4.1373,4.014,4.0459,4.1697,4.3677,4.4908,4.5435
2024-07-30,4.7181,4.3181,4.114,3.9902,4.0221,4.1463,4.3459,4.4713,4.5285
2024-07-31,4.6874,4.2592,4.0473,3.9224,3.9545,4.078,4.2803,4.415,4.5018
2024-08-01,4.571,4.1179,3.9117,3.8067,3.8487,3.976,4.1813,4.3246,4.4423
2024-08-02,4.2943,3.8356,3.6586,3.5901,3.6436,3.7801,4.0008,4.1611,4.3473
2024-08-05,4.3069,3.8513,3.6745,3.5946,3.6358,3.7608,3.9724,4.1287,4.311
2024-08-06,4.4024,3.9478,3.772,3.7046,3.7565,3.8868,4.095,4.2456,4.4201
2024-08-07,4.4012,3.9659,3.8099,3.7673,3.8302,3.9662,4.1753,4.3247,4.4969
2024-08-08,4.4339,4.0015,3.8481,3.8061,3.8677,4.002,4.2095,4.3579,4.5291
2024-08-09,4.4585,4.0168,3.8379,3.7703,3.827,3.959,4.1609,4.3013,4.4222
2024-08-12,4.4245,3.9706,3.7874,3.7199,3.7805,3.9188,4.1285,4.2729,4.394
2024-08-13,4.366,3.8969,3.7181,3.6542,3.7107,3.8477,4.0681,4.2299,4.4198
2024-08-14,4.3745,3.9005,3.7185,3.6455,3.6936,3.822,4.0336,4.1898,4.373
2024-08-15,4.4828,4.0446,3.8515,3.7599,3.804,3.9263,4.1183,4.2494,4.3512
2024-08-16,4.4412,4.0074,3.8266,3.739,3.7759,3.8918,4.0851,4.2259,4.3889
2024-08-19,4.4389,4.0086,3.8217,3.7224,3.7517,3.8603,4.0473,4.1858,4.3477
2024-08-20,4.3827,3.9413,3.7606,3.6724,3.7053,3.8152,4.0045,4.1461,4.3128
2024-08-21,4.3226,3.8759,3.7003,3.6244,3.666,3.7846,3.9841,4.1328,4.3085
2024-08-22,4.3866,3.9507,3.7755,3.6977,3.7393,3.8586,4.0561,4.2009,4.3698
2024-08-23,4.3051,3.8594,3.6925,3.6296,3.68,3.8085,4.0166,4.1679,4.3434
2024-08-26,4.3202,3.8731,3.706,3.6428,3.6915,3.8168,4.0218,4.1725,4.3488
2024-08-27,4.2897,3.8467,3.6879,3.6425,3.704,3.8394,4.0486,4.198,4.3701
2024-08-28,4.292,3.8476,3.6896,3.6452,3.7084,3.8466,4.0573,4.2055,4.3743
2024-08-29,4.3124,3.8724,3.7156,3.6723,3.7365,3.875,4.0831,4.2278,4.3913
2024-08-30,4.3103,3.893,3.7472,3.71,3.7752,3.9147,4.1238,4.2688,4.4324
2024-09-03,4.2835,3.8463,3.6916,3.6442,3.7031,3.8379,4.0466,4.1939,4.3618
2024-09-04,4.1735,3.7305,3.5879,3.5573,3.6232,3.7628,3.976,4.1262,4.2976
2024-09-05,4.1661,3.7141,3.568,3.5342,3.5976,3.7338,3.9422,4.0893,4.257
2024-09-06,4.0894,3.6284,3.5008,3.497,3.5748,3.7212,3.9388,4.0919,4.267
2024-09-09,4.0927,3.6313,3.4987,3.4822,3.5536,3.6977,3.9143,4.066,4.2384
2024-09-10,4.0322,3.5574,3.4272,3.4219,3.4998,3.6483,3.8702,4.0268,4.2059
2024-09-11,4.0837,3.5909,3.4501,3.4353,3.5077,3.6503,3.8676,4.023,4.2025
2024-09-12,4.0636,3.6022,3.4719,3.4618,3.5362,3.6821,3.9033,4.0606,4.2414
2024-09-13,3.9743,3.5329,3.4205,3.4223,3.5018,3.655,3.8845,4.0456,4.2291
2024-09-16,3.9399,3.5165,3.4075,3.4048,3.4782,3.6235,3.8435,3.9985,4.1752
2024-09-17,3.9606,3.5473,3.4378,3.4306,3.5005,3.643,3.8612,4.0158,4.1926
